timestamp,qnum,TP9,AF7,AF8,TP10
1733383204.3628745,2,204.58984375,-61.03515625,-423.33984375,-498.046875
1733383204.3732734,2,112.3046875,-63.96484375,-502.44140625,-525.390625
1733383204.383931,2,56.15234375,-100.09765625,-575.1953125,-477.05078125
1733383204.394548,2,108.3984375,-105.95703125,-502.9296875,-400.87890625
1733383204.404585,2,57.12890625,-112.79296875,-502.44140625,-496.09375
1733383204.4214604,2,23.92578125,-112.79296875,-694.3359375,-617.1875
1733383204.436597,2,3.41796875,-104.4921875,-733.88671875,-703.125
1733383204.4518738,2,-56.640625,-145.99609375,-550.78125,-827.63671875
1733383204.467308,2,-143.5546875,-118.65234375,-591.30859375,-932.6171875
1733383204.4978907,2,-419.43359375,-112.3046875,-684.08203125,-997.55859375
1733383204.5132957,2,-431.640625,-131.8359375,-681.15234375,-999.51171875
1733383205.0917654,2,-998.046875,4.39453125,-879.8828125,-432.6171875
1733383205.10673,2,-997.55859375,28.3203125,-790.52734375,-340.8203125
1733383205.1225564,2,-981.4453125,149.4140625,-790.0390625,-97.65625
1733383205.1385732,2,-829.58984375,115.72265625,-797.8515625,130.37109375
1733383205.1542082,2,-607.421875,-110.3515625,-829.58984375,229.00390625
1733383205.1699286,2,-468.75,-113.28125,-877.9296875,369.62890625
1733383205.1854403,2,-466.30859375,-62.98828125,-830.56640625,490.234375
1733383205.200847,2,-479.4921875,-61.5234375,-873.53515625,500.48828125
1733383205.2165935,2,-610.83984375,-73.2421875,-877.44140625,440.91796875
1733383205.2318418,2,-869.140625,-58.59375,-715.8203125,295.41015625
1733383205.2468429,2,-966.796875,-17.08984375,-709.9609375,207.51953125
1733383205.262611,2,-997.55859375,-20.5078125,-700.1953125,159.1796875
1733383205.2781048,2,-999.0234375,-72.265625,-617.67578125,36.62109375
1733383205.401241,2,-995.60546875,-70.3125,-318.359375,-767.08984375
1733383205.4322655,2,-972.65625,-50.78125,-41.015625,-922.36328125
1733383205.4471486,2,-816.40625,-46.875,-110.83984375,-963.37890625
1733383205.4776947,2,-462.890625,-33.69140625,108.88671875,-999.0234375
1733383205.988638,2,965.33203125,-38.0859375,-259.765625,-999.51171875
1733383206.0042765,2,965.33203125,-57.6171875,-289.55078125,-995.60546875
1733383206.0355203,2,965.33203125,-51.26953125,-507.32421875,-918.9453125
1733383206.0504675,2,965.33203125,-49.31640625,-525.390625,-757.32421875
1733383206.0663185,2,965.33203125,-11.23046875,-609.86328125,-684.5703125
1733383206.0819468,2,965.33203125,-56.15234375,-723.6328125,-566.89453125
1733383206.0976827,2,965.33203125,-94.23828125,-806.15234375,-405.76171875
1733383206.112515,2,965.33203125,-32.71484375,-848.14453125,-358.88671875
1733383206.1277666,2,965.33203125,-27.34375,-881.34765625,-396.97265625
1733383206.142914,2,965.8203125,-34.66796875,-925.29296875,-430.6640625
1733383206.1587262,2,960.44921875,-36.62109375,-963.8671875,-466.796875
