timestamp,qnum,TP9,AF7,AF8,TP10
1733383217.069605,6,67.3828125,-36.1328125,-282.2265625,95.21484375
1733383217.0848646,6,80.078125,-42.96875,-381.34765625,164.0625
1733383217.09979,6,77.1484375,-53.22265625,-454.1015625,152.34375
1733383217.115137,6,-13.18359375,-42.48046875,-117.1875,11.23046875
1733383217.1309109,6,14.16015625,-38.0859375,-34.1796875,62.01171875
1733383217.146203,6,71.2890625,-43.9453125,-181.640625,121.58203125
1733383217.161457,6,67.3828125,-44.921875,-290.52734375,93.26171875
1733383217.177146,6,-8.30078125,-44.43359375,-268.06640625,66.89453125
1733383217.1928816,6,-27.83203125,-31.25,-314.94140625,72.75390625
1733383217.2084663,6,5.37109375,-32.71484375,-348.14453125,104.4921875
1733383217.2243974,6,-34.1796875,-41.50390625,-357.421875,98.14453125
1733383217.2398207,6,-48.828125,-52.734375,-400.87890625,73.73046875
1733383217.2556088,6,-38.57421875,-52.24609375,-411.1328125,88.8671875
1733383217.2712307,6,18.5546875,-56.640625,-506.8359375,144.04296875
1733383217.2874663,6,-19.04296875,-57.12890625,-453.61328125,83.984375
1733383217.3031368,6,-114.74609375,-35.15625,-322.75390625,-5.859375
1733383217.318368,6,-115.234375,-26.85546875,-415.0390625,36.1328125
1733383217.3333912,6,-117.1875,-28.80859375,-424.8046875,74.21875
1733383217.349183,6,-130.37109375,-32.2265625,-322.265625,42.96875
1733383217.3643992,6,-117.1875,-33.203125,-327.1484375,30.76171875
1733383217.3794873,6,-44.43359375,-31.73828125,-474.12109375,55.6640625
1733383217.3950686,6,-54.19921875,-28.80859375,-487.79296875,41.015625
1733383217.4112055,6,-120.1171875,-30.76171875,-390.13671875,59.08203125
1733383217.426407,6,-104.00390625,-37.59765625,-462.40234375,61.03515625
1733383217.441481,6,-50.78125,-58.10546875,-565.4296875,62.01171875
1733383217.4572213,6,-15.625,-60.05859375,-655.2734375,83.0078125
1733383217.473665,6,-122.0703125,-35.15625,-446.2890625,23.4375
1733383217.489117,6,-131.34765625,-36.62109375,-408.203125,13.671875
1733383217.5044143,6,-118.1640625,-49.31640625,-444.3359375,19.53125
1733383217.5203948,6,-125.48828125,-64.94140625,-433.59375,11.23046875
1733383217.5355935,6,-129.8828125,-56.640625,-396.484375,47.36328125
1733383217.5515528,6,-95.21484375,-20.5078125,-443.359375,104.00390625
1733383217.566485,6,-75.1953125,-24.4140625,-511.23046875,72.265625
1733383217.5818536,6,-163.57421875,-49.8046875,-454.1015625,0.9765625
1733383217.5984335,6,-126.953125,-73.73046875,-491.2109375,7.32421875
1733383217.6132178,6,-92.28515625,-81.0546875,-567.3828125,42.48046875
1733383217.628103,6,-106.93359375,-66.40625,-615.72265625,39.55078125
1733383217.64404,6,-126.953125,-44.921875,-576.171875,-24.90234375
1733383217.659134,6,-116.2109375,-37.59765625,-491.69921875,-41.9921875
1733383217.6745174,6,-48.828125,-32.2265625,-547.8515625,17.08984375
1733383217.6904745,6,-13.18359375,-31.25,-617.67578125,-2.44140625
1733383217.705151,6,-95.703125,-44.43359375,-499.51171875,-90.33203125
1733383217.7204297,6,-130.859375,-57.6171875,-477.05078125,-142.08984375
1733383217.7365286,6,-43.45703125,-55.6640625,-550.29296875,-74.21875
1733383217.7519612,6,30.76171875,-32.71484375,-595.703125,-12.20703125
1733383217.7674284,6,-62.98828125,-24.4140625,-500.0,-29.296875
1733383217.7834022,6,-135.7421875,-41.015625,-524.90234375,-38.57421875
1733383217.7986174,6,-47.36328125,-60.05859375,-693.84765625,25.390625
1733383217.8145804,6,-36.62109375,-67.87109375,-696.77734375,13.671875
1733383217.829692,6,-138.18359375,-63.4765625,-476.07421875,-115.234375
1733383217.8454945,6,-145.5078125,-60.546875,-495.1171875,-131.34765625
1733383217.8613744,6,-79.58984375,-71.77734375,-569.82421875,-60.05859375
1733383217.8768775,6,-54.6875,-74.21875,-581.0546875,-29.296875
1733383217.8924432,6,-64.94140625,-80.078125,-570.3125,-87.890625
1733383217.9076908,6,-39.0625,-83.984375,-552.734375,-110.83984375
1733383217.9235563,6,-27.83203125,-74.70703125,-640.625,-39.0625
1733383217.939331,6,-83.49609375,-85.44921875,-563.96484375,-47.36328125
1733383217.9542544,6,-45.41015625,-63.96484375,-536.62109375,-92.7734375
1733383217.9697046,6,-41.015625,-41.9921875,-598.6328125,-91.30859375
1733383217.9848514,6,-84.9609375,-51.26953125,-647.4609375,-42.96875
1733383217.999674,6,-64.453125,-48.828125,-610.83984375,-49.31640625
1733383218.0156002,6,-40.0390625,-49.31640625,-592.7734375,-84.47265625
1733383218.0305853,6,-56.640625,-49.31640625,-618.65234375,-97.16796875
1733383218.0457544,6,-79.58984375,-49.31640625,-660.64453125,-50.78125
1733383218.061284,6,-91.796875,-46.875,-577.1484375,-63.4765625
1733383218.0764174,6,-70.3125,-33.69140625,-525.87890625,-116.2109375
1733383218.0920105,6,-21.97265625,-44.921875,-661.1328125,-68.84765625
1733383218.107218,6,-31.73828125,-59.08203125,-737.79296875,0.48828125
1733383218.1224096,6,-89.35546875,-62.98828125,-586.42578125,-42.48046875
1733383218.1374347,6,-112.3046875,-82.03125,-582.03125,-65.4296875
1733383218.1528518,6,-91.796875,-76.66015625,-689.453125,-37.109375
1733383218.1686766,6,-100.5859375,-57.12890625,-713.37890625,-66.89453125
1733383218.1843815,6,-109.375,-33.203125,-634.765625,-68.84765625
1733383218.2003975,6,-102.5390625,-18.5546875,-545.8984375,-47.8515625
1733383218.216361,6,-51.7578125,-38.57421875,-735.83984375,-1.953125
1733383218.2324045,6,-47.36328125,-52.24609375,-762.6953125,-11.23046875
1733383218.247909,6,-114.74609375,-46.875,-536.62109375,-112.3046875
1733383218.2639074,6,-77.63671875,-52.24609375,-578.61328125,-62.01171875
1733383218.2790751,6,-33.69140625,-49.31640625,-676.26953125,0.9765625
1733383218.2942455,6,-73.2421875,-42.48046875,-640.13671875,-50.78125
1733383218.309579,6,-77.63671875,-58.10546875,-617.67578125,-97.65625
1733383218.324813,6,-51.26953125,-56.15234375,-623.53515625,-59.5703125
1733383218.3405914,6,-80.56640625,-60.546875,-651.3671875,-30.2734375
1733383218.3557482,6,-93.26171875,-49.31640625,-686.03515625,-1.46484375
1733383218.371743,6,-87.40234375,-36.62109375,-659.66796875,2.9296875
1733383218.3875856,6,-85.44921875,-41.50390625,-671.38671875,-20.5078125
1733383218.403576,6,-34.66796875,-40.52734375,-694.82421875,43.9453125
1733383218.419544,6,-74.21875,-44.921875,-596.19140625,2.9296875
1733383218.4351542,6,-111.328125,-28.80859375,-526.3671875,-56.15234375
1733383218.4512696,6,-49.31640625,-15.13671875,-626.953125,30.76171875
1733383218.4672415,6,-44.43359375,-28.3203125,-652.34375,77.1484375
1733383218.4829533,6,-93.75,-42.96875,-538.0859375,61.5234375
1733383218.4984508,6,-120.60546875,-32.71484375,-516.6015625,71.77734375
1733383218.5136476,6,-90.33203125,-33.203125,-610.83984375,103.515625
1733383218.5286183,6,-36.1328125,-43.9453125,-620.1171875,88.8671875
1733383218.544598,6,-42.96875,-39.55078125,-621.09375,83.0078125
1733383218.5599012,6,-77.63671875,-36.62109375,-552.24609375,58.10546875
1733383218.5751889,6,-63.96484375,-48.828125,-620.60546875,104.4921875
1733383218.5904093,6,-55.6640625,-52.24609375,-669.43359375,148.92578125
1733383218.6054745,6,-88.8671875,-43.45703125,-520.5078125,93.26171875
1733383218.6204767,6,-73.73046875,-40.52734375,-562.01171875,110.3515625
1733383218.6362145,6,-80.56640625,-42.96875,-532.71484375,93.26171875
1733383218.6514373,6,0.0,-35.64453125,-492.67578125,101.5625
1733383218.6665862,6,0.0,-12.6953125,-447.265625,132.8125
1733383218.68203,6,0.0,-20.5078125,-522.4609375,126.953125
1733383218.6972504,6,0.0,-34.66796875,-548.33984375,98.6328125
1733383218.7134967,6,0.0,-25.87890625,-483.88671875,92.28515625
1733383218.7283416,6,0.0,-22.94921875,-529.78515625,140.13671875
1733383218.7439954,6,0.0,-38.57421875,-529.296875,126.953125
1733383218.7599435,6,0.0,-57.6171875,-590.33203125,128.41796875
1733383218.7748966,6,0.0,-45.8984375,-522.4609375,111.81640625
1733383218.7899952,6,0.0,-20.01953125,-372.0703125,94.23828125
1733383218.8051517,6,0.0,-16.11328125,-497.55859375,158.69140625
1733383218.8203554,6,0.0,-19.04296875,-526.3671875,162.59765625
1733383218.836301,6,-78.61328125,-30.2734375,-471.6796875,165.0390625
1733383218.851211,6,-93.75,-34.66796875,-441.40625,167.48046875
1733383218.8665354,6,-72.265625,-23.92578125,-500.48828125,183.10546875
1733383218.8819916,6,-27.34375,-32.71484375,-534.1796875,186.03515625
1733383218.8970618,6,-20.01953125,-29.296875,-437.01171875,145.99609375
1733383218.9129395,6,6.34765625,-24.90234375,-479.98046875,193.84765625
1733383218.9278889,6,35.64453125,-33.203125,-587.890625,287.109375
1733383218.9430633,6,0.0,-32.71484375,-594.23828125,212.40234375
1733383218.9582963,6,-76.66015625,-16.6015625,-348.6328125,95.703125
1733383218.9730244,6,38.0859375,-11.71875,-382.8125,166.015625
1733383218.988175,6,111.328125,-10.25390625,-420.8984375,180.17578125
1733383219.0029354,6,-43.9453125,-3.90625,-390.13671875,134.765625
1733383219.018281,6,-62.98828125,-0.48828125,-362.79296875,139.16015625
1733383219.0333068,6,29.78515625,-3.41796875,-383.30078125,153.80859375
1733383219.0480287,6,19.53125,-13.18359375,-398.92578125,183.59375
1733383219.0640674,6,43.9453125,-32.71484375,-365.72265625,208.984375
1733383219.079882,6,56.640625,-36.62109375,-384.27734375,205.56640625
1733383219.0956914,6,64.453125,-23.92578125,-396.97265625,219.7265625
1733383219.1110966,6,153.3203125,-31.25,-524.4140625,265.625
1733383219.126356,6,84.9609375,-34.66796875,-456.54296875,222.16796875
1733383219.1417758,6,-2.9296875,-34.1796875,-259.27734375,110.83984375
1733383219.1569142,6,25.390625,-27.83203125,-348.14453125,130.37109375
1733383219.172711,6,32.71484375,-24.4140625,-361.81640625,160.64453125
1733383219.1884646,6,31.25,-39.55078125,-177.24609375,146.97265625
1733383219.2039492,6,44.921875,-32.71484375,-195.3125,160.64453125
1733383219.2192683,6,57.6171875,-14.16015625,-361.81640625,174.31640625
1733383219.2344704,6,47.36328125,-6.34765625,-406.25,171.38671875
1733383219.2500403,6,23.4375,-16.11328125,-260.25390625,133.7890625
1733383219.2657094,6,39.55078125,-18.5546875,-225.5859375,88.8671875
1733383219.2807677,6,44.43359375,-17.08984375,-439.94140625,133.7890625
1733383219.2968264,6,40.52734375,-32.2265625,-568.359375,152.34375
1733383219.312802,6,-30.76171875,-29.296875,-338.37890625,82.51953125
1733383219.328588,6,-80.56640625,-37.59765625,-153.3203125,78.125
1733383219.3436117,6,-20.01953125,-48.33984375,-330.078125,142.578125
1733383219.3594823,6,-39.0625,-68.84765625,-448.73046875,139.6484375
1733383219.3755193,6,-98.14453125,-59.5703125,-284.66796875,66.40625
1733383219.3906102,6,-80.078125,-21.484375,-258.30078125,72.75390625
1733383219.4055605,6,-100.5859375,-24.4140625,-326.171875,65.4296875
1733383219.421481,6,-133.30078125,-32.71484375,-333.0078125,42.48046875
1733383219.436515,6,-110.3515625,-22.4609375,-322.265625,65.4296875
1733383219.4518538,6,-82.03125,-16.11328125,-347.16796875,89.35546875
1733383219.4674122,6,-41.9921875,-21.97265625,-426.7578125,166.015625
1733383219.482757,6,-64.453125,-31.25,-430.17578125,208.984375
1733383219.497398,6,-142.08984375,-33.69140625,-387.20703125,104.4921875
1733383219.513369,6,-146.97265625,-28.80859375,-384.27734375,81.0546875
1733383219.5284555,6,-96.19140625,-32.71484375,-467.28515625,136.71875
1733383219.543253,6,-129.39453125,-36.62109375,-386.71875,96.19140625
1733383219.5593543,6,-147.94921875,-30.2734375,-345.703125,110.3515625
1733383219.574957,6,-33.69140625,-28.3203125,-414.0625,162.59765625
1733383219.5903308,6,19.53125,-19.04296875,-432.6171875,158.203125
1733383219.6052227,6,-111.81640625,-23.92578125,-354.98046875,137.20703125
1733383219.6207578,6,-165.52734375,-17.578125,-346.19140625,120.60546875
1733383219.6357255,6,-116.69921875,-3.90625,-440.4296875,124.0234375
1733383219.6508818,6,-75.68359375,-15.625,-513.18359375,164.0625
1733383219.666121,6,-98.14453125,-29.296875,-458.984375,137.6953125
1733383219.6811028,6,-120.1171875,-27.34375,-354.4921875,85.44921875
1733383219.6969712,6,-44.921875,-24.4140625,-547.8515625,166.50390625
1733383219.7122707,6,-56.640625,-47.8515625,-613.28125,188.4765625
1733383219.727147,6,-172.8515625,-40.52734375,-372.0703125,63.4765625
1733383219.7430954,6,-134.765625,-18.5546875,-428.7109375,64.453125
1733383219.7582252,6,-117.67578125,-20.5078125,0.0,85.9375
1733383219.7737002,6,-158.69140625,-38.57421875,0.0,79.1015625
1733383219.7892385,6,-133.30078125,-44.43359375,0.0,100.5859375
1733383219.804709,6,-114.2578125,-22.94921875,0.0,125.48828125
1733383219.820141,6,-92.7734375,-18.06640625,0.0,134.27734375
1733383219.8350132,6,-65.4296875,-32.2265625,0.0,135.7421875
1733383219.8503883,6,-44.43359375,-35.64453125,0.0,83.0078125
1733383219.8664403,6,-49.31640625,-27.34375,0.0,51.7578125
1733383219.8819034,6,-62.01171875,-48.828125,0.0,102.05078125
1733383219.8971095,6,-95.703125,-57.6171875,0.0,74.21875
1733383219.9126234,6,-118.65234375,-30.2734375,0.0,64.94140625
1733383219.9277673,6,-76.171875,-34.66796875,0.0,105.95703125
1733383219.9433696,6,-15.13671875,-44.921875,-482.91015625,83.984375
1733383219.959437,6,-13.18359375,-24.4140625,-388.671875,45.41015625
1733383219.975386,6,-25.390625,-14.6484375,-411.1328125,68.84765625
