timestamp,qnum,TP9,AF7,AF8,TP10
1733383225.4240243,8,-211.42578125,-47.36328125,-623.046875,-45.8984375
1733383225.4392507,8,-216.796875,-46.38671875,-581.0546875,-68.359375
1733383225.4540465,8,-215.33203125,-45.8984375,-575.68359375,-5.859375
1733383225.4692836,8,-145.99609375,-73.2421875,-666.9921875,31.73828125
1733383225.4842043,8,-176.26953125,-87.890625,-587.890625,-27.34375
1733383225.499683,8,-233.88671875,-62.01171875,-495.1171875,-51.7578125
1733383225.515726,8,-164.55078125,-48.33984375,-567.87109375,2.44140625
1733383225.531719,8,-112.3046875,-49.8046875,-590.33203125,46.38671875
1733383225.5472536,8,-147.4609375,-61.03515625,-530.76171875,17.578125
1733383225.5622506,8,-175.78125,-46.875,-479.4921875,-26.3671875
1733383225.5774546,8,-85.44921875,-28.3203125,-580.078125,23.92578125
1733383225.5929325,8,-50.29296875,-52.24609375,-640.625,113.76953125
1733383225.6079128,8,-168.45703125,-51.26953125,-530.76171875,65.4296875
1733383225.6235893,8,-218.75,-38.0859375,-450.68359375,-20.5078125
1733383225.6385446,8,-108.88671875,-45.41015625,-601.07421875,62.98828125
1733383225.6544857,8,-67.3828125,-61.5234375,-658.69140625,104.4921875
1733383225.6704376,8,-142.08984375,-40.52734375,-451.66015625,-8.30078125
1733383225.6864548,8,-141.6015625,-9.765625,-465.8203125,-17.578125
1733383225.7025056,8,-139.16015625,-20.99609375,-585.44921875,32.71484375
1733383225.718011,8,-139.16015625,-28.3203125,-543.45703125,51.7578125
1733383225.7332666,8,-114.74609375,-29.78515625,-425.78125,30.76171875
1733383225.7482264,8,-102.5390625,-29.296875,-494.62890625,20.01953125
1733383225.7632384,8,-134.27734375,-37.59765625,-599.609375,5.859375
1733383225.7787936,8,-149.4140625,-51.26953125,-573.2421875,2.9296875
1733383225.7947788,8,-153.80859375,-44.921875,-541.9921875,-1.46484375
1733383225.810132,8,-119.140625,-42.96875,-551.7578125,-16.6015625
1733383225.825424,8,-48.33984375,-50.29296875,-618.65234375,24.4140625
1733383225.8411934,8,-113.28125,-40.52734375,-566.89453125,-17.08984375
1733383225.8571975,8,-197.75390625,-32.2265625,-436.03515625,-32.71484375
1733383225.872584,8,-142.578125,-46.875,-557.12890625,19.04296875
1733383225.8886368,8,-118.1640625,-50.78125,-580.56640625,-21.484375
1733383225.9047446,8,-131.8359375,-29.296875,-459.47265625,-41.50390625
1733383225.920041,8,-134.765625,-14.16015625,-453.125,-4.39453125
1733383225.935328,8,-83.0078125,-30.76171875,-586.42578125,39.55078125
1733383225.9513478,8,-72.75390625,-41.50390625,-619.140625,13.18359375
1733383225.967306,8,-110.3515625,-34.1796875,-593.26171875,0.48828125
1733383225.983653,8,-111.328125,-36.1328125,-505.37109375,-11.71875
1733383225.999072,8,-45.8984375,-53.7109375,-568.359375,28.80859375
1733383226.0143044,8,41.015625,-58.59375,-674.31640625,44.43359375
1733383226.0300453,8,-121.58203125,-29.78515625,-473.14453125,-63.4765625
1733383226.046057,8,-182.12890625,-5.859375,-493.1640625,-28.80859375
1733383226.0619848,8,-92.28515625,-13.18359375,-530.76171875,20.5078125
1733383226.0779357,8,-119.62890625,-25.390625,-482.421875,-9.765625
