timestamp,TP9_delta,TP9_theta,TP9_alpha,TP9_beta,TP9_gamma,AF7_delta,AF7_theta,AF7_alpha,AF7_beta,AF7_gamma,AF8_delta,AF8_theta,AF8_alpha,AF8_beta,AF8_gamma,TP10_delta,TP10_theta,TP10_alpha,TP10_beta,TP10_gamma
1733383217.069605,2120.073147626346,1335.712738885739,881.8537489750395,3131.1239335538166,1838.2260309015328,222.63431775946094,374.48067788663536,338.4235195210594,997.519962306623,246.2757334740088,4583.653422115103,4976.353791948945,2760.4460367581623,5177.332958664168,1867.6716074353926,2240.7434392691794,1667.5869151843085,754.0103770528815,3562.495735788853,1605.2820991377432
1733383217.8454945,400.47292736100127,533.4159899550255,621.9002980788351,1996.404519223796,1062.8649933595736,520.7808397938329,671.7249541458987,382.02767516684537,686.5032709657495,365.0893151458828,1091.1249261385667,766.2462192044635,912.8630492412607,3752.365436976837,1860.562256167024,2599.3834295332476,1923.4827622504754,947.2529759275993,2905.4845701112395,1465.046703786594
1733383218.6204767,1609.982723395006,1609.3103900698754,1140.7315955779995,2818.1293544749287,1600.271110718969,242.74877843064291,467.68564520091013,430.7799451053587,707.8147146195063,287.2780807813053,3060.0966913613056,1983.856008238863,2249.0175170221337,5983.347671512884,3238.22092231706,1257.9676114234587,958.5549029885887,1095.6043908030324,2414.1260042435706,1370.3825028081874
1733383219.3906102,1151.545070781964,917.7166597034081,1125.8518379822438,2730.7327973966485,1064.2505111193848,301.3778206082078,425.4003590477246,340.55903408481794,635.8940606297755,379.64760332804997,8530.243902114833,7077.897198341875,3188.7603975074558,5307.240398583263,4726.131807042815,1665.103507287858,1470.451958862997,842.5146897071714,2344.020253135409,1359.443475698078
1733383220.1630938,1310.2776790306748,1270.6890324316098,573.2607254523936,2843.351908910957,1405.8950203026895,290.05018276383976,666.9546652972706,542.8019192756998,789.6179136271093,275.96119031384205,1726.3360619451814,1670.62321139947,1781.816869615882,4941.49324630653,2354.288086663822,1547.508627027072,692.0702146146094,426.73016391630836,2713.686306872657,1245.9301057969426
