timestamp,qnum,TP9,AF7,AF8,TP10
1733383213.667983,5,-38.57421875,-49.8046875,-377.44140625,-15.625
1733383213.6828074,5,-6.34765625,-54.19921875,-379.8828125,-41.015625
1733383213.698351,5,36.1328125,-75.68359375,-439.453125,29.78515625
1733383213.7130506,5,49.8046875,-58.10546875,-476.5625,70.80078125
1733383213.7281902,5,14.6484375,-30.2734375,-452.1484375,50.78125
1733383213.7434716,5,-31.25,-20.99609375,-338.8671875,0.9765625
1733383213.7594194,5,125.0,-24.90234375,-504.39453125,67.87109375
1733383213.7754874,5,121.58203125,-39.0625,-577.63671875,82.51953125
1733383213.7914755,5,-32.71484375,-41.015625,-349.609375,-13.18359375
1733383213.8069265,5,-40.0390625,-33.203125,-366.69921875,-1.46484375
1733383213.822062,5,-51.26953125,-36.62109375,-395.99609375,22.94921875
1733383213.8370132,5,41.9921875,-23.4375,-307.6171875,41.50390625
1733383213.8519945,5,65.4296875,-24.90234375,-309.08203125,59.5703125
1733383213.8673604,5,-22.4609375,-47.8515625,-371.58203125,75.1953125
1733383213.8828323,5,-8.30078125,-50.29296875,-382.8125,71.2890625
1733383213.8983493,5,28.3203125,-43.9453125,-436.5234375,88.37890625
1733383213.913098,5,29.78515625,-42.96875,-436.03515625,116.2109375
1733383213.9282937,5,11.71875,-44.43359375,-436.5234375,59.5703125
1733383213.944294,5,32.71484375,-61.5234375,-477.5390625,67.3828125
1733383213.959957,5,33.69140625,-60.05859375,-394.53125,18.06640625
1733383213.9755998,5,12.20703125,-37.59765625,-313.4765625,-16.6015625
1733383213.9909782,5,48.828125,-41.50390625,-410.64453125,58.59375
1733383214.0065815,5,67.87109375,-40.52734375,-444.3359375,52.734375
1733383214.021671,5,70.3125,-21.97265625,-390.13671875,41.015625
1733383214.0367284,5,83.984375,-15.625,-335.9375,84.9609375
1733383214.0528257,5,124.51171875,-31.73828125,-373.53515625,146.97265625
1733383214.0681217,5,101.07421875,-38.57421875,-422.36328125,113.28125
1733383214.0838544,5,59.08203125,-35.15625,-431.15234375,72.265625
1733383214.0994682,5,69.3359375,-35.15625,-414.0625,104.00390625
1733383214.1147995,5,112.3046875,-32.71484375,-516.6015625,270.01953125
1733383214.1298954,5,133.7890625,-42.48046875,-562.5,313.4765625
1733383214.1455956,5,43.9453125,-41.015625,-344.23828125,138.671875
1733383214.160906,5,121.58203125,-31.25,-364.74609375,212.890625
1733383214.176026,5,174.8046875,-38.57421875,-401.3671875,335.9375
1733383214.1914082,5,99.609375,-47.36328125,-368.65234375,290.0390625
1733383214.2064266,5,95.21484375,-33.69140625,-320.3125,243.65234375
1733383214.2223873,5,163.57421875,-41.9921875,-347.65625,296.38671875
1733383214.2375045,5,160.15625,-66.40625,-382.32421875,333.0078125
1733383214.2529705,5,122.55859375,-66.40625,-375.9765625,335.9375
1733383214.2683516,5,152.83203125,-38.0859375,-393.06640625,328.61328125
1733383214.2837236,5,154.296875,-13.671875,-406.25,309.5703125
1733383214.299319,5,218.26171875,-25.87890625,-424.31640625,348.6328125
1733383214.314719,5,173.828125,-28.80859375,-358.3984375,346.6796875
1733383214.330583,5,117.1875,-34.66796875,-209.47265625,285.64453125
1733383214.345728,5,134.27734375,-40.52734375,-274.90234375,286.1328125
1733383214.3613615,5,145.01953125,-25.390625,-326.171875,271.97265625
1733383214.377309,5,132.32421875,-10.7421875,-139.16015625,265.625
1733383214.392645,5,124.0234375,-9.27734375,-112.79296875,307.6171875
1733383214.407477,5,106.4453125,-24.4140625,-295.8984375,294.921875
1733383214.422628,5,70.80078125,-25.87890625,-341.30859375,275.87890625
1733383214.438314,5,76.66015625,-23.4375,-66.89453125,286.1328125
1733383214.4537628,5,102.5390625,-30.76171875,-176.26953125,294.921875
1733383214.4695227,5,100.09765625,-54.6875,-460.9375,337.890625
1733383214.48499,5,107.91015625,-58.10546875,-498.53515625,309.08203125
1733383214.5005584,5,57.6171875,-38.57421875,-170.8984375,224.12109375
1733383214.515784,5,-33.203125,-11.23046875,-63.4765625,194.3359375
1733383214.5310633,5,-60.546875,0.9765625,-303.22265625,163.57421875
1733383214.5470738,5,-51.7578125,-10.7421875,-352.05078125,157.2265625
1733383214.562231,5,-36.62109375,-22.94921875,-51.26953125,123.046875
1733383214.5776136,5,14.16015625,-27.34375,-26.3671875,170.8984375
1733383214.593378,5,-9.27734375,-33.203125,-257.32421875,192.3828125
1733383214.6084156,5,-17.08984375,-59.08203125,-267.08984375,102.5390625
1733383214.6236198,5,25.390625,-59.5703125,-261.23046875,116.69921875
1733383214.6390598,5,1.46484375,-37.109375,-341.30859375,173.33984375
1733383214.6544504,5,-7.8125,-40.0390625,-493.65234375,155.76171875
1733383214.6699812,5,-87.40234375,-49.31640625,-429.6875,84.47265625
1733383214.6850471,5,-126.953125,-21.484375,-197.75390625,93.26171875
1733383214.7008977,5,16.11328125,-5.37109375,-278.80859375,203.61328125
1733383214.7163577,5,-17.578125,-18.5546875,-392.08984375,176.7578125
1733383214.7323709,5,-164.0625,-24.90234375,-285.64453125,75.1953125
1733383214.7484944,5,-159.66796875,-22.4609375,-257.8125,76.171875
1733383214.7645257,5,-74.70703125,-21.484375,-384.765625,207.51953125
1733383214.779986,5,-92.28515625,-34.1796875,-407.71484375,245.60546875
1733383214.7958615,5,-140.625,-35.64453125,-234.375,165.52734375
1733383214.8108122,5,-132.32421875,-28.3203125,-283.203125,152.83203125
1733383214.8260372,5,-52.24609375,-29.78515625,-476.5625,237.79296875
1733383214.841359,5,-38.57421875,-44.921875,-539.0625,267.08984375
1733383214.8562057,5,-189.453125,-33.69140625,-312.01171875,151.85546875
1733383214.8719084,5,-176.26953125,-15.625,-322.265625,128.90625
1733383214.8872068,5,-97.65625,-29.296875,-401.3671875,184.08203125
1733383214.9021006,5,-114.2578125,-31.73828125,-318.359375,187.98828125
1733383214.9174638,5,-121.58203125,-16.6015625,-319.3359375,145.5078125
1733383214.9331052,5,-113.76953125,-36.62109375,-427.24609375,150.390625
1733383214.9491413,5,-105.95703125,-61.03515625,-436.03515625,166.50390625
1733383214.9646983,5,-152.83203125,-58.10546875,-319.3359375,166.50390625
1733383214.9801793,5,-173.33984375,-32.71484375,-325.68359375,153.80859375
