timestamp,qnum,TP9,AF7,AF8,TP10,RightAux
1733383202.3046958,1,48.33984375,-16.11328125,-622.0703125,-95.703125,0.0
1733383202.3156593,1,22.4609375,-7.32421875,-478.515625,-122.0703125,0.0
1733383202.3263974,1,15.625,-10.7421875,-500.0,-109.375,0.0
1733383202.3373632,1,48.828125,-40.0390625,-583.984375,-44.43359375,0.0
1733383202.3474267,1,52.734375,-30.2734375,-641.11328125,-24.90234375,0.0
1733383202.3574615,1,-5.859375,2.44140625,-595.21484375,-117.1875,0.0
1733383202.3680246,1,-19.53125,-9.27734375,-543.45703125,-148.4375,0.0
1733383202.3789253,1,58.10546875,-33.69140625,-712.890625,-49.8046875,0.0
1733383202.3899617,1,39.55078125,-39.55078125,-723.6328125,-58.10546875,0.0
1733383202.4008105,1,-43.45703125,-32.2265625,-500.9765625,-160.15625,0.0
1733383202.4108732,1,-0.9765625,-30.2734375,-540.0390625,-114.74609375,0.0
1733383202.4208786,1,29.296875,-22.4609375,-634.765625,-82.03125,0.0
1733383202.431893,1,-26.3671875,-23.4375,-559.08203125,-125.0,0.0
1733383202.4421494,1,-40.52734375,-26.85546875,-513.671875,-125.0,0.0
1733383202.4524758,1,0.0,-22.94921875,-557.6171875,-78.125,0.0
1733383202.4631279,1,0.0,-26.3671875,-593.26171875,-74.21875,0.0
1733383202.473134,1,0.0,-23.92578125,-562.5,-70.80078125,0.0
1733383202.4840167,1,0.0,-12.6953125,-550.29296875,-83.0078125,0.0
1733383202.494127,1,0.0,-2.9296875,-577.63671875,-52.24609375,0.0
1733383202.5045905,1,0.0,-14.6484375,-665.52734375,-16.11328125,0.0
1733383202.5155532,1,0.0,-23.92578125,-672.36328125,-81.0546875,0.0
1733383202.525665,1,0.0,-16.11328125,-620.1171875,-104.4921875,0.0
1733383202.5362773,1,0.0,-13.18359375,-637.20703125,-20.99609375,0.0
1733383202.5470943,1,0.0,-18.06640625,-699.21875,1.953125,0.0
1733383202.5571,1,0.0,-38.57421875,-566.40625,-135.25390625,0.0
1733383202.5673034,1,0.0,-41.015625,-509.765625,-135.7421875,0.0
1733383202.5782666,1,6.34765625,-29.296875,-598.6328125,-38.0859375,0.0
1733383202.5892317,1,15.13671875,-25.390625,-590.8203125,-59.5703125,0.0
1733383202.6001823,1,-49.8046875,-3.41796875,-513.671875,-106.93359375,0.0
1733383202.6111474,1,-29.296875,3.90625,-495.60546875,-112.3046875,0.0
1733383202.621366,1,10.7421875,-4.39453125,-539.55078125,-64.453125,0.0
1733383202.6316178,1,87.890625,-14.16015625,-597.16796875,13.671875,0.0
1733383202.6418374,1,69.82421875,-9.27734375,-563.4765625,-22.94921875,0.0
1733383202.6519573,1,-52.734375,5.859375,-492.1875,-84.9609375,0.0
1733383202.66243,1,77.1484375,-4.39453125,-678.7109375,59.5703125,0.0
1733383202.6728814,1,125.0,-23.4375,-687.5,119.62890625,0.0
1733383202.6838074,1,-4.8828125,-13.18359375,-455.56640625,-38.0859375,0.0
1733383202.6940317,1,1.46484375,-1.953125,-504.8828125,-63.96484375,0.0
1733383202.7043912,1,-29.78515625,-14.16015625,-575.1953125,-13.18359375,0.0
1733383202.7153652,1,-15.13671875,-4.8828125,-479.00390625,24.90234375,0.0
1733383202.7267573,1,26.3671875,1.46484375,-434.08203125,38.57421875,0.0
1733383202.7372515,1,27.34375,-3.90625,-505.859375,33.203125,0.0
1733383202.7473996,1,69.3359375,-4.39453125,-553.22265625,43.9453125,0.0
1733383202.7582884,1,103.02734375,-14.16015625,-579.1015625,63.96484375,0.0
1733383202.76878,1,173.33984375,-31.25,-547.8515625,75.1953125,0.0
1733383202.7797415,1,115.72265625,-35.15625,-609.375,103.515625,0.0
1733383202.790705,1,17.08984375,-22.4609375,-641.11328125,110.83984375,0.0
1733383202.8016717,1,-17.578125,-3.41796875,-465.33203125,-1.46484375,0.0
1733383202.8126314,1,10.25390625,12.20703125,-413.0859375,-7.32421875,0.0
1733383202.8236015,1,71.2890625,2.9296875,-575.68359375,97.16796875,0.0
1733383202.8345637,1,44.921875,-9.27734375,-563.4765625,65.91796875,0.0
1733383202.8446348,1,18.06640625,-8.30078125,-425.78125,4.8828125,0.0
1733383202.855599,1,43.45703125,-4.39453125,-426.26953125,21.484375,0.0
1733383202.8659496,1,90.33203125,-12.20703125,-445.3125,63.4765625,0.0
1733383202.8769252,1,85.9375,-29.296875,-452.63671875,44.921875,0.0
1733383202.887379,1,71.2890625,-18.5546875,-538.57421875,53.22265625,0.0
1733383202.8983452,1,124.51171875,-8.30078125,-481.4453125,58.59375,0.0
1733383202.9083896,1,169.43359375,-25.87890625,-590.33203125,113.28125,0.0
1733383202.9192774,1,101.07421875,-31.25,-639.16015625,94.23828125,0.0
1733383202.9293149,1,11.23046875,-13.18359375,-377.44140625,-47.36328125,0.0
1733383202.940207,1,50.78125,0.9765625,-441.40625,3.90625,0.0
1733383202.9502583,1,77.63671875,-9.27734375,-471.6796875,75.68359375,0.0
1733383202.9608734,1,61.5234375,-13.18359375,-379.39453125,50.78125,0.0
1733383202.9709153,1,96.19140625,-18.06640625,-393.06640625,17.08984375,0.0
1733383202.981806,1,145.01953125,-24.4140625,-466.30859375,64.94140625,0.0
1733383202.991842,1,110.83984375,-29.296875,-426.7578125,96.19140625,0.0
1733383203.00273,1,74.70703125,-22.94921875,-429.19921875,72.75390625,0.0
1733383203.0127335,1,87.40234375,-9.765625,-497.0703125,75.68359375,0.0
1733383203.0236616,1,110.3515625,-27.83203125,-529.296875,39.55078125,0.0
1733383203.0346289,1,107.91015625,-45.8984375,-541.50390625,64.453125,0.0
1733383203.0455928,1,48.828125,-30.76171875,-427.24609375,7.32421875,0.0
1733383203.0556388,1,-4.8828125,-9.27734375,-344.23828125,-66.89453125,0.0
1733383203.06595,1,39.0625,-7.32421875,-438.96484375,-4.8828125,0.0
1733383203.076228,1,65.91796875,-11.71875,-445.80078125,43.9453125,0.0
1733383203.0862677,1,101.07421875,-7.8125,-332.51953125,13.671875,0.0
1733383203.0971577,1,73.73046875,-12.20703125,-364.74609375,-20.99609375,0.0
1733383203.1081216,1,30.76171875,-28.3203125,-395.01953125,31.25,0.0
1733383203.1190844,1,76.171875,-35.15625,-385.7421875,43.9453125,0.0
1733383203.1291037,1,112.3046875,-47.8515625,-397.4609375,50.29296875,0.0
1733383203.140014,1,115.72265625,-41.50390625,-442.3828125,80.078125,0.0
1733383203.1509802,1,158.69140625,-11.71875,-569.3359375,125.9765625,0.0
1733383203.1618307,1,186.5234375,-10.25390625,-580.56640625,113.28125,0.0
1733383203.1724544,1,68.359375,-14.16015625,-321.2890625,2.9296875,0.0
1733383203.1834202,1,13.18359375,-6.8359375,-401.3671875,26.3671875,0.0
1733383203.1936805,1,14.16015625,-9.765625,-452.63671875,13.671875,0.0
1733383203.2039027,1,3.41796875,-11.71875,-366.2109375,-16.6015625,0.0
1733383203.2139127,1,41.015625,-10.25390625,-324.70703125,13.671875,0.0
1733383203.2246609,1,75.68359375,-10.25390625,-394.53125,41.50390625,0.0
1733383203.2348375,1,11.23046875,-13.18359375,-449.70703125,56.15234375,0.0
1733383203.2457616,1,-36.1328125,-10.7421875,-394.53125,30.76171875,0.0
1733383203.2567232,1,34.66796875,-17.08984375,-413.0859375,48.33984375,0.0
1733383203.2676406,1,126.46484375,-29.78515625,-489.74609375,87.40234375,0.0
1733383203.2780347,1,145.5078125,-34.66796875,-583.984375,122.55859375,0.0
1733383203.288479,1,17.578125,-37.109375,-507.8125,52.24609375,0.0
1733383203.2988908,1,8.30078125,-30.76171875,-384.27734375,-20.01953125,0.0
1733383203.3098578,1,75.68359375,-33.203125,-401.85546875,37.59765625,0.0
1733383203.3208218,1,81.0546875,-36.62109375,-460.44921875,68.84765625,0.0
1733383203.3309667,1,42.96875,-14.6484375,-354.98046875,-7.32421875,0.0
1733383203.3419547,1,64.453125,9.765625,-329.58984375,-29.78515625,0.0
1733383203.3531268,1,177.734375,10.25390625,-395.01953125,26.85546875,0.0
1733383203.3636103,1,125.48828125,-8.7890625,-433.10546875,3.41796875,0.0
1733383203.3748245,1,9.27734375,-10.25390625,-349.609375,-44.921875,0.0
1733383203.3858907,1,47.36328125,0.9765625,-377.44140625,-8.7890625,0.0
1733383203.3967197,1,146.97265625,-11.71875,-578.61328125,109.86328125,0.0
1733383203.40705,1,147.94921875,-24.4140625,-540.0390625,90.8203125,0.0
1733383203.4182296,1,70.3125,-20.01953125,-336.9140625,-3.41796875,0.0
1733383203.4282315,1,81.0546875,-20.99609375,-364.2578125,97.65625,0.0
1733383203.439037,1,188.4765625,-25.390625,-463.8671875,164.55078125,0.0
1733383203.4500704,1,180.6640625,-23.92578125,-455.078125,75.68359375,0.0
1733383203.460586,1,69.82421875,-21.484375,-405.2734375,53.22265625,0.0
1733383203.471555,1,0.0,-26.3671875,-396.97265625,109.375,0.0
1733383203.481668,1,0.0,-28.80859375,-451.171875,154.296875,0.0
1733383203.491767,1,0.0,-21.97265625,-417.96875,149.90234375,0.0
1733383203.502313,1,0.0,-20.01953125,-406.73828125,143.5546875,0.0
1733383203.5129929,1,0.0,-20.99609375,-465.33203125,203.61328125,0.0
1733383203.5239232,1,0.0,-26.85546875,-556.640625,293.45703125,0.0
1733383203.5341198,1,0.0,-28.80859375,-585.44921875,328.61328125,0.0
1733383203.5448947,1,0.0,-22.94921875,-535.15625,391.11328125,0.0
1733383203.5554404,1,0.0,-29.78515625,-541.50390625,302.24609375,0.0
1733383203.5658479,1,0.0,-44.921875,-629.39453125,264.6484375,0.0
1733383203.576292,1,0.0,-51.7578125,-506.34765625,275.390625,0.0
1733383203.5868568,1,0.0,-45.41015625,-472.65625,358.88671875,0.0
1733383203.5982237,1,244.62890625,-41.015625,-562.98828125,491.2109375,0.0
1733383203.608868,1,316.40625,-40.0390625,-600.09765625,472.65625,0.0
1733383203.6189697,1,353.02734375,-37.59765625,-519.04296875,409.1796875,0.0
1733383203.6299276,1,333.984375,-25.390625,-485.3515625,487.79296875,0.0
1733383203.6408987,1,369.140625,-20.01953125,-562.5,754.39453125,0.0
1733383203.6518655,1,411.62109375,-28.3203125,-576.171875,828.125,0.0
1733383203.6622694,1,395.5078125,-32.71484375,-476.5625,799.8046875,0.0
1733383203.6723435,1,389.16015625,-25.390625,-365.234375,909.66796875,0.0
1733383203.6824248,1,490.72265625,-18.06640625,-562.98828125,966.796875,0.0
1733383203.692524,1,496.58203125,-16.6015625,-568.359375,952.1484375,0.0
1733383203.703418,1,404.78515625,-19.04296875,-291.9921875,943.84765625,0.0
1733383203.7140353,1,459.47265625,34.1796875,-236.81640625,895.99609375,0.0
1733383203.7249937,1,548.33984375,45.8984375,-285.15625,854.98046875,0.0
1733383203.7359562,1,567.87109375,-10.25390625,-121.58203125,865.72265625,0.0
1733383203.7469234,1,519.53125,20.5078125,133.7890625,923.33984375,0.0
1733383203.756931,1,564.453125,74.21875,85.9375,971.6796875,0.0
1733383203.7677813,1,657.2265625,64.453125,40.52734375,957.51953125,0.0
1733383203.7785587,1,638.671875,21.484375,119.62890625,963.37890625,0.0
1733383203.789232,1,625.0,0.48828125,208.984375,965.33203125,0.0
1733383203.8001971,1,682.6171875,15.625,252.44140625,964.84375,0.0
1733383203.8106754,1,720.703125,11.23046875,257.32421875,964.35546875,0.0
1733383203.8217103,1,634.27734375,16.6015625,366.2109375,923.33984375,0.0
1733383203.8326552,1,599.12109375,29.296875,458.0078125,905.2734375,0.0
1733383203.843566,1,660.64453125,34.66796875,374.0234375,881.34765625,0.0
1733383203.8545322,1,685.05859375,40.52734375,401.85546875,905.76171875,0.0
1733383203.8649983,1,616.69921875,43.45703125,507.32421875,914.0625,0.0
1733383203.875962,1,554.6875,40.0390625,495.1171875,712.890625,0.0
1733383203.8869355,1,604.00390625,50.78125,411.62109375,637.6953125,0.0
1733383203.8969555,1,629.8828125,80.56640625,463.37890625,700.1953125,0.0
1733383203.9078655,1,674.31640625,90.8203125,480.46875,773.4375,0.0
1733383203.9179068,1,698.73046875,82.51953125,466.30859375,778.80859375,0.0
1733383203.9290276,1,811.03515625,81.54296875,343.26171875,817.3828125,0.0
1733383203.9399972,1,908.203125,102.5390625,359.375,934.08203125,0.0
1733383203.950312,1,872.0703125,140.13671875,559.5703125,880.37109375,0.0
1733383203.9618049,1,945.80078125,117.1875,489.2578125,782.2265625,0.0
1733383203.971863,1,969.7265625,93.75,444.3359375,775.390625,0.0
1733383203.9827454,1,962.40234375,107.91015625,476.5625,757.8125,0.0
1733383203.9929965,1,964.35546875,124.51171875,465.8203125,641.11328125,0.0
1733383204.0037098,1,965.8203125,129.8828125,389.16015625,655.2734375,0.0
